"Source","Source_MappedName","Location","Location_MappedName","Crop Year ","Commodity","Commodity_MappedName","Irrigation type","Rotation","Tilled","Soil type ","Item","Item_MappedName","Value","Unit","Unit_MappedName","Unit multiplier","Currency","Currency_MappedName"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2019/2020","SFS","Sunflower Seed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",57.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2020/2021","OAT","Oat",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",26.920000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2010/2011","CRN","Corn",,,,,"GENERAL_FOH","General Farm Overheads",6.310000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2019/2020","SBS","Soybean",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2010/2011","CRN","Corn",,,,,"SEED","Seed",56.990000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2008/2009","WSWHT","Winter Wheat",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2016/2017","OAT","Oat",,,,,"ENERGY","Energy",10.270000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2023/2024","OAT","Oat",,,,,"GENERAL_FOH","General Farm Overheads",11.370000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2007/2008","CRN","Corn",,,,,"EX_WORK_FARMGATE","Ex work farmegate",2.640000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2015/2016","FLAX","Flaxseed",,,,,"HERBICIDE","Herbicide",19.800000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2020/2021","OAT","Oat",,,,,"MACHINERY","Machinery Cost",15.930000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2007/2008","SFS","Sunflower Seed",,,,,"CROP_INSURR","Crop Insurance",7.520000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2010/2011","BUCK","BUCKWHEAT",,,,,"FINANCE_INTEREST","Financial Interest",1.980000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2017/2018","SBS","Soybean",,,,,"MACHINERY","Machinery Cost",13.750000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2012/2013","WSWHT","Winter Wheat",,,,,"FINANCE_INTEREST","Financial Interest",4.590000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2007/2008","RSS","Rapeseed",,,,,"REPAIR","Repairs",10.440000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2010/2011","WSWHT","Winter Wheat",,,,,"YIELD","Yield",47.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2015/2016","SBS","Soybean",,,,,"MACHINERY","Machinery Cost",11.160000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2018/2019","HRS","Hard Red Spring",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2010/2011","RSS","Rapeseed",,,,,"FERTS","Fertilizers",46.130000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2008/2009","HRS","Hard Red Spring",,,,,"REPAIR","Repairs",11.380000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2015/2016","SBS","Soybean",,,,,"REPAIR","Repairs",18.320000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2018/2019","CRN","Corn",,,,,"MACHINERY","Machinery Cost",19.990000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2010/2011","CRN","Corn",,,,,"DRY","Drying",19.400000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2020/2021","BLY","Barley",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",90.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2019/2020","SFS","Sunflower Seed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",51.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2021/2022","FLAX","Flaxseed",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",22.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2022/2023","FLAX","Flaxseed",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",22.090000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2019/2020","SFS","Sunflower Seed",,,,,"REPAIR","Repairs",19.740000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2014/2015","BUCK","BUCKWHEAT",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",18.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2007/2008","FLAX","Flaxseed",,,,,"CROP_INSURR","Crop Insurance",5.100000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2011/2012","WSWHT","Winter Wheat",,,,,"CROP_INSURR","Crop Insurance",15.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2007/2008","SFS","Sunflower Seed",,,,,"ENERGY","Energy",15.210000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2012/2013","BLY","Barley",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",44.100000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2023/2024","CRN","Corn",,,,,"ENERGY","Energy",40.840000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2007/2008","BUCK","BUCKWHEAT",,,,,"SEED","Seed",15.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2008/2009","SFS","Sunflower Seed",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.202000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2010/2011","BUCK","BUCKWHEAT",,,,,"GENERAL_FOH","General Farm Overheads",4.780000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2015/2016","HRS","Hard Red Spring",,,,,"FINANCE_INTEREST","Financial Interest",3.580000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2018/2019","RSS","Rapeseed",,,,,"GENERAL_FOH","General Farm Overheads",8.230000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2017/2018","CRN","Corn",,,,,"EX_WORK_FARMGATE","Ex work farmegate",3.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2009/2010","BUCK","BUCKWHEAT",,,,,"MACHINERY","Machinery Cost",9.100000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2021/2022","SBS","Soybean",,,,,"ENERGY","Energy",10.520000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2015/2016","BUCK","BUCKWHEAT",,,,,"HERBICIDE","Herbicide",11.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2011/2012","BLY","Barley",,,,,"GENERAL_FOH","General Farm Overheads",7.120000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2019/2020","BLY","Barley",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2016/2017","SFS","Sunflower Seed",,,,,"ENERGY","Energy",10.980000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2012/2013","HRS","Hard Red Spring",,,,,"YIELD","Yield",35.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2011/2012","HRS","Hard Red Spring",,,,,"MACHINERY","Machinery Cost",10.350000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2019/2020","HRS","Hard Red Spring",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2009/2010","FLAX","Flaxseed",,,,,"MACHINERY","Machinery Cost",8.460000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2022/2023","MILLET","MILLETSEED",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2017/2018","OAT","Oat",,,,,"FERTS","Fertilizers",32.460000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2014/2015","MILLET","MILLETSEED",,,,,"ENERGY","Energy",20.290000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2010/2011","SBS","Soybean",,,,,"FERTS","Fertilizers",2.770000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2010/2011","SBS","Soybean",,,,,"SEED","Seed",49.870000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2022/2023","MILLET","MILLETSEED",,,,,"YIELD","Yield",1800.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2016/2017","FLAX","Flaxseed",,,,,"FERTS","Fertilizers",19.360000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2022/2023","HRS","Hard Red Spring",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2014/2015","SFS","Sunflower Seed",,,,,"YIELD","Yield",1400.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2019/2020","MILLET","MILLETSEED",,,,,"SEED","Seed",7.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2010/2011","BLY","Barley",,,,,"FUNGICIDE","Fungicide",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2017/2018","BUCK","BUCKWHEAT",,,,,"ENERGY","Energy",8.010000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2011/2012","BLY","Barley",,,,,"HERBICIDE","Herbicide",16.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2020/2021","SFS","Sunflower Seed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",67.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2008/2009","FLAX","Flaxseed",,,,,"FINANCE_INTEREST","Financial Interest",3.530000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2015/2016","WSWHT","Winter Wheat",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",56.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2020/2021","SFS","Sunflower Seed",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.179000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2013/2014","BLY","Barley",,,,,"CROP_INSURR","Crop Insurance",18.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2006/2007","BUCK","BUCKWHEAT",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2015/2016","BUCK","BUCKWHEAT",,,,,"YIELD","Yield",900.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2006/2007","SFS","Sunflower Seed",,,,,"ENERGY","Energy",13.670000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2010/2011","OAT","Oat",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",18.770000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2016/2017","WSWHT","Winter Wheat",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2019/2020","RSS","Rapeseed",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2017/2018","MILLET","MILLETSEED",,,,,"FERTS","Fertilizers",22.050000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2019/2020","WSWHT","Winter Wheat",,,,,"REPAIR","Repairs",19.370000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2023/2024","SFS","Sunflower Seed",,,,,"FERTS","Fertilizers",73.060000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2012/2013","SBS","Soybean",,,,,"MACHINERY","Machinery Cost",9.340000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2017/2018","BUCK","BUCKWHEAT",,,,,"MACHINERY","Machinery Cost",10.920000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2019/2020","OAT","Oat",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2015/2016","SBS","Soybean",,,,,"HERBICIDE","Herbicide",20.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2013/2014","MILLET","MILLETSEED",,,,,"CROP_INSURR","Crop Insurance",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2020/2021","WSWHT","Winter Wheat",,,,,"MACHINERY","Machinery Cost",10.790000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2007/2008","BUCK","BUCKWHEAT",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",26.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2007/2008","RSS","Rapeseed",,,,,"ENERGY","Energy",12.350000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2015/2016","OAT","Oat",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",24.240000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2012/2013","BLY","Barley",,,,,"OTHER_VAR_COST","Other Variable Cost",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2015/2016","MILLET","MILLETSEED",,,,,"OTHER_VAR_COST","Other Variable Cost",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2021/2022","BUCK","BUCKWHEAT",,,,,"MACHINERY","Machinery Cost",11.540000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2011/2012","FLAX","Flaxseed",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2021/2022","BLY","Barley",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2013/2014","WSWHT","Winter Wheat",,,,,"FINANCE_INTEREST","Financial Interest",4.470000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2022/2023","HRS","Hard Red Spring",,,,,"ENERGY","Energy",19.360000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2014/2015","OAT","Oat",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2011/2012","WSWHT","Winter Wheat",,,,,"CROP_INSURR","Crop Insurance",15.900000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2020/2021","SBS","Soybean",,,,,"YIELD","Yield",35.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2010/2011","HRS","Hard Red Spring",,,,,"SEED","Seed",12.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2019/2020","BUCK","BUCKWHEAT",,,,,"HERBICIDE","Herbicide",18.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2020/2021","WSWHT","Winter Wheat",,,,,"HERBICIDE","Herbicide",23.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2006/2007","BLY","Barley",,,,,"HERBICIDE","Herbicide",10.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2023/2024","CRN","Corn",,,,,"CROP_INSURR","Crop Insurance",11.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2007/2008","BUCK","BUCKWHEAT",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2008/2009","WSWHT","Winter Wheat",,,,,"GENERAL_FOH","General Farm Overheads",4.060000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2012/2013","CRN","Corn",,,,,"ENERGY","Energy",29.290000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2015/2016","FLAX","Flaxseed",,,,,"OTHER_VAR_COST","Other Variable Cost",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2023/2024","HRS","Hard Red Spring",,,,,"SEED","Seed",27.200000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2021/2022","BLY","Barley",,,,,"FERTS","Fertilizers",54.860000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2009/2010","RSS","Rapeseed",,,,,"YIELD","Yield",1370.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2021/2022","SFS","Sunflower Seed",,,,,"INSECTICIDE","Insecticide",5.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2006/2007","BUCK","BUCKWHEAT",,,,,"GENERAL_FOH","General Farm Overheads",3.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2017/2018","OAT","Oat",,,,,"GENERAL_FOH","General Farm Overheads",8.820000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2021/2022","SBS","Soybean",,,,,"REPAIR","Repairs",17.680000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2010/2011","CRN","Corn",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2012/2013","OAT","Oat",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",78.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2019/2020","BLY","Barley",,,,,"MACHINERY","Machinery Cost",12.330000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2014/2015","SBS","Soybean",,,,,"ENERGY","Energy",17.440000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2021/2022","RSS","Rapeseed",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2014/2015","SFS","Sunflower Seed",,,,,"REPAIR","Repairs",18.260000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2007/2008","BUCK","BUCKWHEAT",,,,,"SEED","Seed",15.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2017/2018","OAT","Oat",,,,,"MACHINERY","Machinery Cost",13.140000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2017/2018","HRS","Hard Red Spring",,,,,"FINANCE_INTEREST","Financial Interest",3.430000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2008/2009","FLAX","Flaxseed",,,,,"FINANCE_INTEREST","Financial Interest",3.180000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2018/2019","OAT","Oat",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",25.720000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2020/2021","WSWHT","Winter Wheat",,,,,"FUNGICIDE","Fungicide",9.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2009/2010","OAT","Oat",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2020/2021","BUCK","BUCKWHEAT",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2023/2024","CRN","Corn",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",57.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2007/2008","MILLET","MILLETSEED",,,,,"SEED","Seed",5.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2013/2014","SBS","Soybean",,,,,"MACHINERY","Machinery Cost",10.750000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2009/2010","HRS","Hard Red Spring",,,,,"EX_WORK_FARMGATE","Ex work farmegate",6.120000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2016/2017","OAT","Oat",,,,,"EX_WORK_FARMGATE","Ex work farmegate",2.260000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2006/2007","RSS","Rapeseed",,,,,"ENERGY","Energy",11.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2010/2011","MILLET","MILLETSEED",,,,,"GENERAL_FOH","General Farm Overheads",5.510000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2020/2021","HRS","Hard Red Spring",,,,,"YIELD","Yield",51.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2009/2010","HRS","Hard Red Spring",,,,,"GENERAL_FOH","General Farm Overheads",5.490000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2011/2012","BLY","Barley",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",40.800000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2009/2010","SFS","Sunflower Seed",,,,,"FERTS","Fertilizers",44.710000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2020/2021","HRS","Hard Red Spring",,,,,"FUNGICIDE","Fungicide",17.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2021/2022","OAT","Oat",,,,,"YIELD","Yield",71.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2007/2008","WSWHT","Winter Wheat",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2023/2024","BUCK","BUCKWHEAT",,,,,"MACHINERY","Machinery Cost",10.770000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2007/2008","FLAX","Flaxseed",,,,,"REPAIR","Repairs",9.690000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2011/2012","BLY","Barley",,,,,"FUNGICIDE","Fungicide",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2022/2023","SBS","Soybean",,,,,"CROP_INSURR","Crop Insurance",5.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2012/2013","RSS","Rapeseed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",78.600000,"AC","Acre",1.000000,"USD","US Dollar"
